made_shot,region,defender_distance
0,Corner Three,6.214437346325082
0,Near hoop,0.39137509399551734
0,Corner Three,4.464162708728254
0,Mid-range,4.268167097010142
1,Near hoop,4.090652455697001
1,Near hoop,2.1589676184695303
0,Paint,1.4086588457465494
1,Paint,2.7773468402235957
1,Mid-range,3.6074427713409376
0,Paint,4.775558801868111
1,Near hoop,2.1162379335509542
1,Corner Three,4.6624305828290895
0,Paint,2.551785373498328
0,Corner Three,7.1499239362737255
0,Paint,6.200046443777658
1,Mid-range,4.833223385691997
1,Arc Three,4.8161045896554295
0,Paint,1.1244531250345646
1,Arc Three,4.967776765999058
1,Near hoop,3.581926981304893
1,Mid-range,5.721693511758553
1,Near hoop,3.919009133454527
0,Paint,3.7232444175745436
0,Mid-range,8.310779658281163
0,Corner Three,7.975779140623181
0,Corner Three,5.359477950519061
0,Corner Three,5.508585724503161
0,Arc Three,5.320319377631386
1,Arc Three,4.097533581192472
0,Paint,3.711237028619972
1,Mid-range,5.215983033043727
1,Near hoop,2.9001962247579054
1,Near hoop,4.8286090426643575
0,Mid-range,4.267357811772996
1,Paint,2.7614311677823893
0,Mid-range,3.3830623907932815
1,Mid-range,4.100711040892786
0,Arc Three,5.186562083008359
1,Arc Three,4.98574929037753
0,Near hoop,5.761101773003149
1,Near hoop,0.6429550349752305
1,Near hoop,1.5910495864365761
1,Near hoop,2.7722743906402925
1,Corner Three,7.899170985489554
1,Paint,1.5715718926603408
0,Paint,2.4641897221804974
0,Near hoop,0.5998329775862583
1,Paint,6.705874257962194
0,Arc Three,5.217990591108798
0,Arc Three,5.226630773586364
0,Paint,4.551297513643774
1,Mid-range,5.017557467782511
1,Corner Three,4.461156116456811
0,Paint,4.46556808390601
1,Paint,3.03771842640163
0,Paint,4.026284311831445
1,Mid-range,6.209894448386383
0,Arc Three,4.499564009601373
1,Near hoop,4.6068290372663085
1,Paint,3.0379358522687685
1,Paint,2.7200931341775765
1,Paint,3.033070553498549
1,Corner Three,7.001930693515897
1,Near hoop,1.8451733558936954
0,Mid-range,4.085179089366837
1,Paint,6.78004063487823
0,Mid-range,7.6154019967037865
0,Paint,1.7220114421513002
0,Near hoop,3.69558563133098
1,Arc Three,4.990618047105985
0,Corner Three,5.893607994335899
0,Arc Three,5.123455728012106
1,Mid-range,5.142325267522465
0,Corner Three,4.602448554106825
0,Corner Three,6.761207076210577
0,Paint,4.315787097737796
0,Corner Three,2.5538974193964723
1,Mid-range,3.372638631650299
1,Mid-range,5.7178720275378705
0,Arc Three,4.858179688370944
1,Near hoop,4.037317121369086
0,Arc Three,4.383772738737723
1,Paint,3.2547049914393162
1,Paint,2.7811559660328298
0,Arc Three,1.947137527397589
0,Paint,1.9870492558062112
0,Mid-range,4.328273268926072
0,Paint,6.340741077823634
0,Corner Three,5.089669382602372
1,Arc Three,9.858550499672859
1,Mid-range,5.498217348932292
1,Mid-range,4.438473530674709
1,Near hoop,7.028046445528086
1,Mid-range,6.481389650082768
1,Near hoop,6.390227576017926
1,Arc Three,7.432130805213266
0,Mid-range,6.677850379515845
0,Mid-range,4.004022642855552
0,Paint,5.086785616968733
0,Near hoop,1.162258862087095
1,Mid-range,6.249606418431484
1,Corner Three,8.853553074647488
1,Paint,2.5057843816657486
1,Near hoop,1.6341242734259869
1,Mid-range,4.08940318036752
1,Near hoop,1.9811884739468824
1,Paint,4.321894775142031
0,Paint,4.400397844286354
0,Arc Three,7.1171988508401185
0,Near hoop,3.277312705403622
0,Arc Three,4.463692778361878
0,Mid-range,4.461215197152005
1,Paint,2.6043802520561368
0,Near hoop,1.2281535908020609
0,Mid-range,2.590427328144911
1,Paint,3.2199739783575874
0,Mid-range,5.050669930236987
1,Mid-range,5.94741210611809
1,Near hoop,1.8369360611899361
1,Paint,3.4484636863536844
0,Near hoop,1.73301032590692
0,Near hoop,3.1120385315416725
0,Mid-range,4.827348674748902
1,Corner Three,1.1461708997352882
0,Near hoop,0.22672257959894737
0,Near hoop,0.7428880564391942
1,Near hoop,1.6488201382200542
0,Corner Three,6.593839170930698
0,Corner Three,5.347220461520173
0,Mid-range,1.6150831852879894
1,Corner Three,3.7802006377439814
1,Near hoop,0.15406738038923137
1,Paint,4.830563692427626
0,Mid-range,2.4630963847157865
0,Mid-range,2.849388853105171
1,Near hoop,4.056076185872252
0,Near hoop,5.598253180278648
1,Paint,2.582843823424098
0,Near hoop,0.7450607713468742
1,Mid-range,2.1137342372209385
1,Near hoop,3.126054806461338
1,Arc Three,4.7445175549258956
0,Near hoop,3.1040124430324054
0,Corner Three,6.885456163835475
0,Paint,2.9191032125123635
1,Mid-range,7.169353953690668
0,Arc Three,6.224954217936062
1,Corner Three,4.863792445787552
0,Arc Three,5.563641210358554
0,Arc Three,8.071321954921627
0,Paint,3.586500166596959
1,Paint,2.0379331884043643
1,Corner Three,8.441183506262613
1,Corner Three,6.206514270707842
1,Near hoop,2.535605383887643
1,Paint,2.6873415716093754
0,Corner Three,6.626303402539006
1,Paint,2.3207773629109703
0,Paint,2.8481592085064364
1,Corner Three,3.9466920685176308
1,Near hoop,1.2480172249211943
1,Near hoop,3.212454013133885
1,Mid-range,8.258848349431052
1,Paint,4.371651318620914
0,Mid-range,5.054301466800331
1,Near hoop,5.364961274277754
0,Arc Three,4.005414412017815
1,Mid-range,5.750821704417552
1,Near hoop,5.313250480863856
0,Paint,2.1940077400501576
0,Mid-range,4.870734972876272
0,Mid-range,3.6905726319095806
1,Corner Three,3.3792462410721127
1,Arc Three,4.095032666463114
0,Paint,2.874546043482347
1,Near hoop,2.9726177592990317
0,Corner Three,3.3322292787411842
0,Mid-range,7.13070422498367
0,Mid-range,7.7478050050966045
0,Mid-range,4.321569002677158
1,Mid-range,5.075555662240343
0,Paint,3.872531668417961
1,Paint,4.227000249112835
0,Arc Three,9.157082809563313
1,Near hoop,0.8958258764961033
1,Mid-range,4.225026245705463
1,Mid-range,5.865818518160963
0,Near hoop,0.7997791345115198
0,Arc Three,4.924744975376897
0,Arc Three,4.2171457002693185
0,Corner Three,9.131080240814885
1,Arc Three,5.36687994332834
0,Mid-range,5.0563510511434995
0,Mid-range,4.428652398303579
0,Near hoop,8.584557304864358
1,Near hoop,2.886304830817432
1,Near hoop,4.763834613963839
0,Near hoop,2.7526836152562035
1,Corner Three,1.0366153746206848
1,Mid-range,4.70576319498761
1,Mid-range,2.813878497447959
1,Paint,0.2408883998867531
1,Near hoop,1.8313135531634175
1,Paint,1.6800654632781429
0,Corner Three,1.4102423048894897
0,Near hoop,1.3092152084741457
0,Paint,2.464636169904191
0,Arc Three,4.42903552426484
1,Near hoop,2.467986708817533
1,Near hoop,3.5785289464806613
0,Corner Three,5.455190040365233
0,Mid-range,3.7215333980094796
1,Paint,2.373531533917334
0,Paint,4.244629836416835
1,Arc Three,4.871391718513307
1,Near hoop,4.232305353445091
1,Mid-range,2.5132959145313567
1,Corner Three,8.745944530152245
1,Arc Three,5.205436762011428
1,Near hoop,5.879939150407937
0,Corner Three,5.546329589647553
1,Arc Three,4.663228183447601
0,Mid-range,1.5507510348215177
0,Paint,2.658388434164578
0,Mid-range,2.9502898240003526
0,Arc Three,1.7827371279580226
1,Paint,1.5088837471786873
0,Mid-range,3.3834605470878527
1,Paint,2.194056181322622
0,Mid-range,4.6912257152262455
1,Paint,0.868019941821615
1,Near hoop,4.099441909150565
1,Near hoop,2.1464678899298733
1,Mid-range,2.7839694966899313
1,Arc Three,4.918977417766827
1,Paint,5.419426194174068
1,Paint,1.2451181329496408
1,Mid-range,3.3695698517911783
0,Near hoop,0.05777762283098389
1,Near hoop,2.86143870781815
0,Paint,1.680776004618106
0,Arc Three,3.467990374049514
0,Corner Three,2.26899896469787
0,Mid-range,4.017521949274203
1,Mid-range,2.9931722282554993
0,Paint,0.18704614002966852
0,Paint,1.2398056712646572
1,Corner Three,6.011420131424851
1,Near hoop,6.808142301053937
1,Arc Three,6.473074965339118
0,Corner Three,3.0926241215511427
0,Mid-range,6.0418150061881235
0,Corner Three,5.7503578699503555
0,Arc Three,6.998761997903631
1,Near hoop,3.4644332846801853
0,Paint,1.556327439358442
0,Arc Three,5.5525756912625734
0,Paint,3.955538096959756
0,Paint,2.6616288467402787
0,Paint,1.5445179617278662
0,Arc Three,8.506115444043774
0,Mid-range,4.059686660667297
1,Mid-range,3.5575736748520046
1,Arc Three,3.943185897367764
0,Mid-range,8.779371655978577
0,Mid-range,6.160211412678948
0,Corner Three,5.361517181367603
1,Near hoop,1.6613416904719007
0,Arc Three,4.216815288117324
0,Corner Three,4.830120845465466
1,Near hoop,1.6192368858508634
1,Paint,1.4648170871818773
0,Near hoop,1.4990979400959752
0,Corner Three,4.8197765986506065
1,Paint,2.026744104271681
0,Near hoop,2.0400120172685265
0,Paint,2.986583841197161
1,Arc Three,2.8934261588124213
0,Corner Three,5.81951984109514
1,Mid-range,3.301476514061548
0,Near hoop,2.4983939925079865
0,Corner Three,8.399660709153673
0,Paint,2.2476008603397517
1,Near hoop,2.0499639432194847
1,Mid-range,5.9171650471826425
0,Near hoop,2.7488407307990754
0,Paint,0.11509052523991978
0,Mid-range,2.704197763792433
1,Mid-range,4.562730546175173
1,Paint,4.7565918413292545
1,Arc Three,7.004907583601661
1,Paint,0.9249923602387264
0,Arc Three,5.510313041896984
0,Corner Three,2.913674401919336
1,Corner Three,7.525625084396643
1,Mid-range,8.907993216505051
0,Corner Three,7.729930415760551
1,Paint,8.750358581183976
0,Paint,2.6008334938054003
0,Mid-range,4.081259374580358
1,Corner Three,6.42076028210056
0,Corner Three,4.457566626501502
0,Corner Three,7.994645864608388
0,Corner Three,7.443334509774499
1,Arc Three,5.633754539363604
0,Near hoop,1.3097894305956208
0,Corner Three,4.125584071570956
0,Paint,6.029872350431632
1,Near hoop,5.289962941514808
1,Near hoop,2.927065451488915
0,Paint,1.0017063667562378
0,Arc Three,3.407765900557139
1,Corner Three,4.823188993860804
0,Arc Three,3.0409256449311637
0,Arc Three,3.2409018526484306
1,Near hoop,6.238042907402929
0,Arc Three,0.7219066179222915
1,Paint,1.4961399614340876
0,Arc Three,6.736332227889299
1,Near hoop,2.776732757036587
0,Corner Three,2.558299642047428
0,Arc Three,5.302036314898268
1,Mid-range,2.6149007576196843
0,Arc Three,5.181880294043854
0,Mid-range,6.348202418574884
1,Paint,6.927404988882925
0,Mid-range,3.467739612557438
0,Corner Three,5.059364643312444
1,Arc Three,3.416588188968633
1,Arc Three,2.1067656004643722
0,Corner Three,3.2596491359654065
0,Mid-range,4.839310929832877
0,Arc Three,5.001934130923756
1,Mid-range,3.5208749742642085
0,Near hoop,2.882439481498269
1,Mid-range,5.507659688324984
1,Paint,3.5665016355106323
1,Mid-range,6.106589562186081
1,Mid-range,5.654364510225705
0,Corner Three,2.5898128701703524
1,Near hoop,2.955438730645588
0,Arc Three,6.414344083138979
1,Mid-range,3.862437326067569
1,Paint,2.115407002919296
1,Paint,6.139443592321701
1,Paint,3.674445308083935
1,Corner Three,4.648491789010712
1,Near hoop,3.0982176551365788
0,Corner Three,4.428800798376461
0,Corner Three,5.761111483472611
1,Mid-range,3.22925701344752
0,Mid-range,3.177652303210648
1,Corner Three,3.5327676889656923
0,Paint,3.713988612852764
0,Mid-range,5.300807700152874
0,Arc Three,3.289145361108261
0,Near hoop,6.241264675728792
0,Arc Three,7.089303703707437
0,Near hoop,1.5648275937303837
0,Mid-range,4.071882375364007
0,Near hoop,2.409712032857868
1,Mid-range,5.0104223517883195
1,Corner Three,8.677169114705555
0,Mid-range,3.1818349039822906
0,Mid-range,2.7768385876208206
0,Paint,3.3348196770590173
1,Near hoop,2.117005765509385
0,Paint,2.3026825749112714
1,Arc Three,6.940070943996178
0,Mid-range,4.6712813414415475
0,Paint,6.068013059651403
0,Corner Three,5.0010439208729185
1,Arc Three,5.383199672768977
0,Paint,4.6276097562888765
0,Mid-range,3.755106776551108
0,Arc Three,3.8556514466040626
1,Near hoop,5.432133268615558
0,Paint,0.7135602659901968
0,Paint,0.326333177136497
0,Near hoop,1.7788877665833753
0,Corner Three,8.766345380630403
0,Mid-range,3.946207242023661
1,Mid-range,5.507509448207965
1,Paint,2.860552918947662
1,Corner Three,9.372882710809945
0,Paint,5.6858417945014965
0,Corner Three,3.56916693375359
0,Near hoop,3.514047440544879
1,Near hoop,0.48269932929308346
1,Mid-range,3.736426646583603
0,Paint,0.7955237551449954
0,Arc Three,4.751412544201988
1,Near hoop,1.3078935315995726
1,Corner Three,6.897124133760395
0,Near hoop,0.1113001716081339
0,Mid-range,4.04176913432719
0,Paint,1.3702645239879794
0,Arc Three,6.06320874079889
0,Paint,3.2997825801255423
0,Paint,3.1908692471018005
0,Paint,3.680902793188105
0,Mid-range,4.6269337069164935
1,Mid-range,7.054173821008383
0,Arc Three,4.3101502058513015
1,Near hoop,2.2215964595308506
0,Paint,1.1522616269754045
1,Mid-range,7.677927984371834
0,Paint,3.9692485819484773
0,Mid-range,4.521943509885989
0,Corner Three,4.346209261701514
1,Paint,2.2444295968909334
1,Mid-range,3.1338388292954655
1,Arc Three,3.2227848420426697
1,Paint,4.924408979380166
1,Arc Three,6.1734824106010056
0,Near hoop,1.3856773457049836
0,Paint,3.889692098675678
1,Paint,5.075327061165612
0,Arc Three,5.125028316565673
0,Mid-range,5.9265323824476
1,Paint,4.2536054445258555
0,Paint,6.093406097257921
0,Mid-range,4.196987728180772
0,Arc Three,5.789092023495567
0,Mid-range,3.387638394073373
0,Near hoop,4.789970566965939
0,Paint,0.48614311606768135
1,Paint,4.100623967203041
1,Near hoop,0.5831565861756168
0,Corner Three,7.600904407825427
0,Near hoop,1.9767891203919559
1,Corner Three,5.5685953074181995
1,Paint,3.837361681689648
0,Near hoop,4.597939023312509
1,Near hoop,4.71551581961083
0,Paint,4.1799201440817
0,Near hoop,2.080746113152684
1,Paint,4.027599143360719
1,Paint,3.567134811595994
0,Mid-range,7.056192318417912
0,Arc Three,5.415312146811108
0,Arc Three,5.068142432824872
0,Paint,1.7525743422177642
0,Near hoop,1.5503704994935896
0,Mid-range,5.806630181249706
0,Near hoop,2.479638769357343
1,Mid-range,6.383487367419161
0,Paint,2.742485774949428
1,Mid-range,6.286064160824326
1,Near hoop,3.57668817697322
0,Mid-range,3.9202668104352285
0,Paint,3.8990112940077517
1,Near hoop,2.011586479895905
1,Near hoop,3.9337610540677233
0,Paint,3.917390986575114
1,Corner Three,8.135462816017291
0,Corner Three,5.032985960491045
1,Paint,5.005580908086494
0,Mid-range,4.5308533649413105
0,Mid-range,4.415157231413164
1,Arc Three,4.444354277698844
0,Near hoop,2.3966154872235976
1,Corner Three,8.592452062083325
0,Arc Three,8.729955910455677
0,Mid-range,5.707619753557521
1,Arc Three,4.041090342395227
0,Mid-range,6.690981142896756
1,Mid-range,7.730431785107479
1,Corner Three,8.220564566548937
1,Paint,0.868919326807732
1,Near hoop,3.8425968787917366
1,Paint,0.10367090237862474
1,Arc Three,7.217845227628533
0,Arc Three,5.914852933843747
0,Near hoop,2.0511966168312585
0,Near hoop,1.658185114997719
0,Near hoop,1.4679134364464423
1,Mid-range,5.616547689470821
1,Mid-range,7.331721008637739
0,Arc Three,7.0134629998097155
0,Paint,2.805572901209309
0,Mid-range,9.326731704348536
1,Paint,1.9265716489401654
0,Near hoop,3.3377322814300157
0,Paint,1.143901291021213
0,Near hoop,2.81685699092091
0,Arc Three,6.897856393184771
0,Arc Three,3.6959212505138686
1,Near hoop,0.777408324627412
1,Near hoop,2.2674179489454502
0,Corner Three,5.217968140339686
1,Near hoop,1.5619620842069109
1,Arc Three,5.033541476942451
1,Paint,4.953365416360883
1,Paint,1.5095429120432473
1,Near hoop,4.228050396873245
0,Arc Three,3.058528234380062
0,Mid-range,8.714478561204919
1,Mid-range,7.216441843159266
0,Mid-range,5.7140826556324855
0,Arc Three,4.081582408196602
1,Mid-range,6.106223100165927
1,Paint,2.8442653007411236
1,Mid-range,5.969970138233525
1,Paint,2.3248524789758176
0,Paint,4.056774597682251
1,Corner Three,3.9582499299816836
0,Arc Three,3.309815721184495
1,Mid-range,4.847285176673641
1,Arc Three,4.300661537414914
0,Corner Three,4.534482524886382
1,Corner Three,6.386994070554628
0,Near hoop,1.3254822652151903
0,Arc Three,3.637482144560987
0,Mid-range,5.274586837895464
0,Near hoop,2.163424001184234
0,Paint,3.0854257633266764
1,Paint,2.1513941620493493
0,Paint,2.863793046503182
1,Mid-range,4.18562606233524
0,Arc Three,4.636306196974056
0,Paint,2.0102442081747185
0,Paint,1.3877358588002262
0,Corner Three,7.1515977015279555
0,Paint,1.8228788845120814
1,Paint,3.674631066352098
0,Paint,4.281550303394789
0,Corner Three,3.279362673340658
0,Near hoop,3.937746092906447
1,Corner Three,4.304479060339359
1,Arc Three,6.82074144507032
0,Mid-range,2.3105977029548046
0,Mid-range,3.4091144448375443
0,Corner Three,1.2282275528988915
0,Arc Three,6.6756883047443125
0,Paint,2.5596615585072975
1,Near hoop,3.7878702009704597
1,Mid-range,3.553623838337422
0,Arc Three,2.223207417224044
0,Near hoop,3.9022147649892376
0,Corner Three,1.5785393112938315
1,Mid-range,1.9808766407073426
0,Near hoop,4.521776968460516
1,Mid-range,3.189604961825211
0,Near hoop,1.9100932090869278
0,Near hoop,8.503913768436275
0,Arc Three,4.5570832540672335
1,Near hoop,3.7126598570970666
1,Near hoop,2.653566710542624
1,Near hoop,2.179836175059955
1,Near hoop,2.6859287253760096
0,Arc Three,5.832642818928645
0,Paint,2.7233314508887814
1,Near hoop,6.018950291005897
0,Arc Three,5.4389645278949885
1,Mid-range,2.610564082052
0,Arc Three,5.332309028779182
1,Paint,6.4975938427082305
0,Arc Three,4.683975656341524
0,Paint,3.1175051708698085
1,Near hoop,2.105134580614743
1,Near hoop,3.861459963304044
1,Near hoop,8.50238072549683
0,Near hoop,1.012415928954098
1,Mid-range,3.6097986942764573
1,Arc Three,6.257306314157871
0,Paint,1.61959620646629
0,Paint,1.137931470080691
0,Near hoop,1.1087010196170952
1,Mid-range,5.141830929707821
1,Near hoop,3.558246397567196
0,Corner Three,9.382753741226503
1,Near hoop,7.718536622812643
0,Paint,1.6041517594043282
0,Mid-range,5.942554079122886
0,Corner Three,4.6989039161489545
1,Near hoop,2.4443554573343063
0,Paint,3.616628589238879
0,Corner Three,5.117031661275901
0,Paint,2.9176680452203505
0,Near hoop,2.1674167001755813
0,Paint,2.4731179011523095
0,Near hoop,1.019546153197591
1,Near hoop,1.2263084731420542
0,Near hoop,4.370323168142153
0,Paint,4.725386428579148
0,Mid-range,4.772812446556018
0,Near hoop,2.198177946027118
0,Paint,2.5636727306347034
0,Corner Three,4.019202309712716
1,Paint,2.5557001526196284
1,Near hoop,6.644401771867802
0,Paint,5.164002603688346
0,Paint,3.8955454513585126
0,Near hoop,2.926298850630261
0,Near hoop,2.6724292377535463
0,Arc Three,5.827894727000485
0,Paint,3.605757297572867
0,Paint,2.886967003968006
0,Arc Three,5.6335862402736
0,Paint,1.1803340761411578
0,Paint,2.8230063168544293
0,Paint,4.338012062339151
0,Arc Three,5.022647321025041
0,Near hoop,2.6469005388567197
0,Arc Three,5.445172555759825
1,Near hoop,0.7128974546875586
0,Paint,2.558905843617545
0,Paint,3.793299420675884
1,Near hoop,4.857693562607671
1,Near hoop,2.688301659951872
1,Near hoop,4.145662149488306
0,Arc Three,5.604469861146545
0,Arc Three,9.732286046068518
0,Mid-range,3.4860770296853767
0,Near hoop,4.64072765592854
0,Mid-range,6.581323518396591
0,Paint,3.2334463685052808
0,Arc Three,4.4331046756082815
1,Mid-range,5.3070441043013785
0,Arc Three,2.557274557355939
0,Paint,3.955534071209602
0,Near hoop,3.6598111555789328
1,Near hoop,2.984060532646751
0,Mid-range,2.9705776416380707
0,Corner Three,6.199805494787719
0,Arc Three,6.435446654273501
0,Arc Three,5.663890820142987
0,Paint,2.211480784677994
0,Mid-range,6.586828405423961
1,Corner Three,3.9277253924631768
0,Paint,3.6919731919395087
1,Mid-range,6.256479605033493
0,Mid-range,4.961300337905375
0,Arc Three,5.7363801256977425
1,Arc Three,1.6962499788061811
0,Arc Three,5.888984762427222
0,Arc Three,4.09693271728985
1,Arc Three,9.435750259444132
1,Near hoop,4.363852713703796
0,Paint,3.5323312924611145
0,Mid-range,3.9937322127178216
0,Arc Three,6.148951760422266
1,Corner Three,7.74494753672354
1,Paint,2.046788747501803
1,Corner Three,7.143693288439811
1,Arc Three,6.002958504687497
1,Arc Three,4.9204026303952
1,Near hoop,3.681316948117893
0,Paint,2.7001988175132587
0,Arc Three,5.775889935802101
0,Corner Three,5.713393445484043
1,Paint,1.4900019642940072
1,Corner Three,4.665715663282539
0,Corner Three,5.15466479206941
1,Corner Three,8.755503257586053
0,Arc Three,6.661718526461471
1,Near hoop,2.979162550533281
0,Paint,3.1104190815547663
1,Mid-range,5.033530541836418
1,Paint,3.917678672709121
1,Mid-range,5.43519782470703
0,Corner Three,5.687866304986432
0,Paint,4.087240427586809
1,Paint,3.6059999920271766
1,Arc Three,6.171572406089061
0,Arc Three,2.934719816336818
0,Mid-range,4.573954657153918
1,Corner Three,7.201151226887267
0,Mid-range,5.666150907926832
0,Mid-range,4.889260292569828
1,Mid-range,3.8976074877416766
0,Mid-range,5.708527877938408
0,Paint,4.899874199619823
1,Near hoop,2.751675202999075
0,Corner Three,4.970257354554189
1,Near hoop,3.6547181298288898
1,Mid-range,4.682287745280077
0,Arc Three,4.321988780469002
0,Paint,0.6357428097902486
1,Near hoop,3.798173003142438
1,Mid-range,6.827662330080481
0,Arc Three,4.417417022254067
0,Paint,3.300594638122044
0,Arc Three,3.647893504065049
0,Mid-range,6.827983527689565
0,Corner Three,5.42948280580204
0,Near hoop,1.5836145794037142
0,Mid-range,3.8938405494447235
1,Paint,2.2092281950943926
1,Paint,2.5828658280290133
0,Near hoop,1.4787220595162571
0,Paint,8.497382809530238
0,Arc Three,7.6411356134085215
0,Paint,2.726860466397203
1,Mid-range,5.594196660799473
1,Mid-range,5.382509446884417
1,Paint,3.3726313062651885
1,Near hoop,1.3515566109120247
0,Arc Three,7.758403935739629
1,Near hoop,1.7968674707390087
0,Arc Three,6.7188117176328195
0,Arc Three,5.323942238792601
1,Near hoop,3.043989961875695
1,Mid-range,4.347826250173758
0,Corner Three,5.204233083221771
1,Mid-range,4.266222499682822
1,Mid-range,3.6197812034707284
0,Near hoop,3.1672069231579996
0,Paint,5.196160132068678
0,Arc Three,2.5857204194769388
0,Arc Three,5.362125739377997
0,Arc Three,4.89829434877081
0,Near hoop,2.355805939248811
1,Paint,2.599123871191982
0,Arc Three,7.466679646857761
1,Near hoop,0.7511608174685365
1,Mid-range,7.237582271725819
0,Corner Three,3.159559151733044
1,Paint,2.5244720192745262
0,Near hoop,2.01748732697383
0,Mid-range,3.3230049368004253
1,Near hoop,3.5367087599207268
0,Mid-range,5.558833681313016
1,Paint,7.574222571280835
1,Paint,3.9362094884545975
0,Corner Three,7.782579186008968
1,Mid-range,4.144182300152829
1,Paint,3.133521723253246
1,Paint,2.8486815728157477
1,Corner Three,3.7330677585197942
0,Corner Three,4.539843493183436
0,Arc Three,4.171828012754122
0,Near hoop,0.819579836806642
0,Arc Three,5.457961769543642
1,Paint,3.881973780758959
1,Arc Three,2.5731718926259095
0,Arc Three,9.11611608845017
1,Paint,0.9109345264068115
0,Paint,2.449542103332789
0,Corner Three,4.560125962229555
1,Near hoop,5.5063823393948965
1,Mid-range,3.725635784198451
0,Mid-range,6.301398730599425
0,Corner Three,3.77300088588646
0,Corner Three,4.114897242751025
1,Mid-range,8.299848288890587
1,Mid-range,6.530800181126351
1,Corner Three,6.160936134484762
1,Near hoop,2.1644452027251684
1,Paint,3.2601408848391817
1,Near hoop,4.169646830248336
0,Arc Three,4.138102550614233
0,Mid-range,5.116243611684261
1,Paint,2.9843505428317236
0,Paint,4.00160315459942
0,Paint,3.425467280722443
1,Near hoop,4.009157507606813
0,Mid-range,4.272950879310456
0,Paint,2.508772661781056
0,Arc Three,5.515041765363156
1,Mid-range,9.027302371611357
1,Arc Three,5.662316522201846
0,Mid-range,3.9712534837504383
0,Corner Three,6.336981030025261
1,Near hoop,3.1691284765531353
0,Near hoop,0.5301418612032044
0,Near hoop,1.9729874335129427
1,Near hoop,9.842596154008351
1,Mid-range,2.3303194922799673
0,Near hoop,3.102023798570861
0,Mid-range,4.697743564159293
1,Near hoop,1.1449320375026635
0,Mid-range,6.358100271024357
1,Paint,3.314946409280246
1,Arc Three,2.0667573733024462
1,Mid-range,3.6624896840946874
1,Corner Three,6.532120740134861
0,Mid-range,2.838233316290257
1,Near hoop,1.4193082953326286
0,Paint,1.4062900172083992
0,Corner Three,4.710364064252364
0,Paint,3.1391087235073596
1,Corner Three,4.848855108827239
1,Mid-range,7.287551762594899
0,Corner Three,6.998799911870607
0,Mid-range,1.8898490696349228
0,Corner Three,3.8094267963172626
0,Mid-range,3.5333979379203817
0,Paint,6.442530632267107
1,Arc Three,5.162896185175524
1,Near hoop,0.7532198856907597
0,Paint,5.558185166418981
1,Near hoop,4.563375149513791
1,Near hoop,2.545597355828296
1,Near hoop,1.2515039560864334
0,Arc Three,4.926963362335872
1,Mid-range,5.022145754884062
1,Near hoop,2.011359813558977
0,Arc Three,4.60889189816815
0,Corner Three,3.8902645349898792
0,Mid-range,2.583316523250686
0,Arc Three,6.019294488509437
1,Near hoop,6.203372625935029
1,Paint,2.667289677331657
0,Corner Three,4.529605621916771
1,Mid-range,5.523903243070069
1,Corner Three,5.463282795545184
1,Mid-range,3.7109882768879863
0,Mid-range,3.1167704871068076
1,Near hoop,1.287547862139505
1,Corner Three,6.073646896560583
0,Corner Three,5.606407955625421
0,Mid-range,4.737810513728885
0,Mid-range,6.906905977679151
0,Near hoop,1.6473276229396516
1,Mid-range,7.000001234721317
0,Corner Three,6.109174000902248
1,Mid-range,1.8431762143105042
1,Paint,2.6472234686554112
0,Corner Three,7.06539992688312
0,Paint,0.5016371477472439
0,Mid-range,7.636512231883085
0,Corner Three,5.580708736531589
1,Arc Three,4.897086585511838
0,Near hoop,1.1798391809479805
0,Mid-range,4.57920845240747
0,Mid-range,6.246060110125422
0,Mid-range,4.960168847811536
0,Corner Three,4.773551022635036
0,Corner Three,4.305274297463519
1,Paint,4.535223456821067
1,Near hoop,4.220040749305629
0,Mid-range,1.8748297156808644
1,Near hoop,3.3860537279405363
0,Paint,1.6874347373750498
1,Mid-range,3.869792182081616
0,Mid-range,4.080277458029052
0,Paint,3.8425682748000707
0,Corner Three,4.9943007654926035
1,Paint,3.3865579334775893
0,Near hoop,3.360540680084083
1,Near hoop,1.7154276304175564
0,Mid-range,1.3165876924838666
0,Paint,2.4576314659647376
0,Paint,4.931668957391605
0,Paint,3.5062845675871808
1,Near hoop,0.19799487367100632
0,Paint,3.3641152979052342
0,Arc Three,4.813562654261394
0,Paint,2.2162102331006435
0,Corner Three,5.137623301303819
0,Near hoop,0.2522752960557141
1,Corner Three,4.9083497704727606
0,Paint,2.485336453078339
0,Arc Three,4.61698839414829
0,Near hoop,2.046610339121742
0,Paint,6.865244487197818
1,Near hoop,4.132854679673604
0,Near hoop,2.1798850642407706
0,Corner Three,3.8391226810561823
1,Mid-range,8.789612130970278
1,Mid-range,5.17800332750955
1,Corner Three,4.085375580800376
0,Paint,3.5712687953303077
1,Paint,4.479809134706525
0,Mid-range,6.6219703252883875
1,Mid-range,4.411226943391143
1,Near hoop,1.5043971530151197
1,Mid-range,4.149053458754177
1,Paint,2.3750597865316907
1,Paint,3.305687042446701
0,Arc Three,4.083223540598772
0,Mid-range,4.039132219128261
0,Near hoop,2.7051526757837525
0,Near hoop,2.0740734126351508
1,Paint,3.0141966088661176
1,Paint,1.939860636050958
1,Arc Three,4.261510237697428
0,Mid-range,1.8112929804148246
